settlementDate,systemSellPrice
2022-05-30,73.2125
2022-05-31,73.2125
2022-06-01,87.7366
2022-06-02,87.7366
2022-06-03,87.7366
2022-06-04,87.7366
2022-06-05,87.7366
2022-06-06,87.7366
2022-06-07,87.7366
2022-06-08,87.7366
2022-06-09,87.7366
2022-06-10,87.7366
2022-06-11,87.7366
2022-06-12,87.7366
2022-06-13,87.7366
2022-06-14,87.7366
2022-06-15,87.7366
2022-06-16,87.7366
2022-06-17,87.7366
2022-06-18,87.7366
2022-06-19,87.7366
2022-06-20,87.7366
2022-06-21,87.7366
2022-06-22,87.7366
2022-06-23,87.7366
2022-06-24,87.7366
2022-06-25,87.7366
2022-06-26,87.7366
2022-06-27,87.7366
2022-06-28,87.7366
2022-06-29,87.7366
2022-06-30,87.7366
2022-07-01,136.342
2022-07-02,136.342
2022-07-03,136.342
2022-07-04,136.342
2022-07-05,136.342
2022-07-06,136.342
2022-07-07,136.342
2022-07-08,136.342
2022-07-09,136.342
2022-07-10,136.342
2022-07-11,136.342
2022-07-12,136.342
2022-07-13,136.342
2022-07-14,136.342
2022-07-15,136.342
2022-07-16,136.342
2022-07-17,136.342
2022-07-18,136.342
2022-07-19,136.342
2022-07-20,136.342
2022-07-21,136.342
2022-07-22,136.342
2022-07-23,136.342
2022-07-24,136.342
2022-07-25,136.342
2022-07-26,136.342
2022-07-27,136.342
2022-07-28,136.342
2022-07-29,136.342
2022-07-30,136.342
2022-07-31,136.342
2022-08-01,186.5415
2022-08-02,186.5415
2022-08-03,186.5415
2022-08-04,186.5415
2022-08-05,186.5415
2022-08-06,186.5415
2022-08-07,186.5415
2022-08-08,186.5415
2022-08-09,186.5415
2022-08-10,186.5415
2022-08-11,186.5415
2022-08-12,186.5415
2022-08-13,186.5415
2022-08-14,186.5415
2022-08-15,186.5415
2022-08-16,186.5415
2022-08-17,186.5415
2022-08-18,186.5415
2022-08-19,186.5415
2022-08-20,186.5415
2022-08-21,186.5415
2022-08-22,186.5415
2022-08-23,186.5415
2022-08-24,186.5415
2022-08-25,186.5415
2022-08-26,186.5415
2022-08-27,186.5415
2022-08-28,186.5415
2022-08-29,186.5415
2022-08-30,186.5415
2022-08-31,186.5415
2022-09-01,147.0935
2022-09-02,147.0935
2022-09-03,147.0935
2022-09-04,147.0935
2022-09-05,147.0935
2022-09-06,147.0935
2022-09-07,147.0935
2022-09-08,147.0935
2022-09-09,147.0935
2022-09-10,147.0935
2022-09-11,147.0935
2022-09-12,147.0935
2022-09-13,147.0935
2022-09-14,147.0935
2022-09-15,147.0935
2022-09-16,147.0935
2022-09-17,147.0935
2022-09-18,147.0935
2022-09-19,147.0935
2022-09-20,147.0935
2022-09-21,147.0935
2022-09-22,147.0935
2022-09-23,147.0935
2022-09-24,147.0935
2022-09-25,147.0935
2022-09-26,147.0935
2022-09-27,147.0935
2022-09-28,147.0935
2022-09-29,147.0935
2022-09-30,147.0935
2022-10-01,55.4652
2022-10-02,55.4652
2022-10-03,55.4652
2022-10-04,55.4652
2022-10-05,55.4652
2022-10-06,55.4652
2022-10-07,55.4652
2022-10-08,55.4652
2022-10-09,55.4652
2022-10-10,55.4652
2022-10-11,55.4652
2022-10-12,55.4652
2022-10-13,55.4652
2022-10-14,55.4652
2022-10-15,55.4652
2022-10-16,55.4652
2022-10-17,55.4652
2022-10-18,55.4652
2022-10-19,55.4652
2022-10-20,55.4652
2022-10-21,55.4652
2022-10-22,55.4652
2022-10-23,55.4652
2022-10-24,55.4652
2022-10-25,55.4652
2022-10-26,55.4652
2022-10-27,55.4652
2022-10-28,55.4652
2022-10-29,55.4652
2022-10-30,55.4652
2022-10-31,55.4652
2022-11-01,76.749
2022-11-02,76.749
2022-11-03,76.749
2022-11-04,76.749
2022-11-05,76.749
2022-11-06,76.749
2022-11-07,76.749
2022-11-08,76.749
2022-11-09,76.749
2022-11-10,76.749
2022-11-11,76.749
2022-11-12,76.749
2022-11-13,76.749
2022-11-14,76.749
2022-11-15,76.749
2022-11-16,76.749
2022-11-17,76.749
2022-11-18,76.749
2022-11-19,76.749
2022-11-20,76.749
2022-11-21,76.749
2022-11-22,76.749
2022-11-23,76.749
2022-11-24,76.749
2022-11-25,76.749
2022-11-26,76.749
2022-11-27,76.749
2022-11-28,76.749
2022-11-29,76.749
2022-11-30,76.749
2022-12-01,94.284
2022-12-02,94.284
2022-12-03,94.284
2022-12-04,94.284
2022-12-05,94.284
2022-12-06,94.284
2022-12-07,94.284
2022-12-08,94.284
2022-12-09,94.284
2022-12-10,94.284
2022-12-11,94.284
2022-12-12,94.284
2022-12-13,94.284
2022-12-14,94.284
2022-12-15,94.284
2022-12-16,94.284
2022-12-17,94.284
2022-12-18,94.284
2022-12-19,94.284
2022-12-20,94.284
2022-12-21,94.284
2022-12-22,94.284
2022-12-23,94.284
2022-12-24,94.284
2022-12-25,94.284
2022-12-26,94.284
2022-12-27,94.284
2022-12-28,94.284
2022-12-29,94.284
2022-12-30,94.284
2022-12-31,94.284
2023-01-01,53.0115
2023-01-02,53.0115
2023-01-03,53.0115
2023-01-04,53.0115
2023-01-05,53.0115
2023-01-06,53.0115
2023-01-07,53.0115
2023-01-08,53.0115
2023-01-09,53.0115
2023-01-10,53.0115
2023-01-11,53.0115
2023-01-12,53.0115
2023-01-13,53.0115
2023-01-14,53.0115
2023-01-15,53.0115
2023-01-16,53.0115
2023-01-17,53.0115
2023-01-18,53.0115
2023-01-19,53.0115
2023-01-20,53.0115
2023-01-21,53.0115
2023-01-22,53.0115
2023-01-23,53.0115
2023-01-24,53.0115
2023-01-25,53.0115
2023-01-26,53.0115
2023-01-27,53.0115
2023-01-28,53.0115
2023-01-29,53.0115
2023-01-30,53.0115
2023-01-31,53.0115
2023-02-01,44.6173
2023-02-02,44.6173
2023-02-03,44.6173
2023-02-04,44.6173
2023-02-05,44.6173
2023-02-06,44.6173
2023-02-07,44.6173
2023-02-08,44.6173
2023-02-09,44.6173
2023-02-10,44.6173
2023-02-11,44.6173
2023-02-12,44.6173
2023-02-13,44.6173
2023-02-14,44.6173
2023-02-15,44.6173
2023-02-16,44.6173
2023-02-17,44.6173
2023-02-18,44.6173
2023-02-19,44.6173
2023-02-20,44.6173
2023-02-21,44.6173
2023-02-22,44.6173
2023-02-23,44.6173
2023-02-24,44.6173
2023-02-25,44.6173
2023-02-26,44.6173
2023-02-27,44.6173
2023-02-28,44.6173
2023-03-01,36.9751
2023-03-02,36.9751
2023-03-03,36.9751
2023-03-04,36.9751
2023-03-05,36.9751
2023-03-06,36.9751
2023-03-07,36.9751
2023-03-08,36.9751
2023-03-09,36.9751
2023-03-10,36.9751
2023-03-11,36.9751
2023-03-12,36.9751
2023-03-13,36.9751
2023-03-14,36.9751
2023-03-15,36.9751
2023-03-16,36.9751
2023-03-17,36.9751
2023-03-18,36.9751
2023-03-19,36.9751
2023-03-20,36.9751
2023-03-21,36.9751
2023-03-22,36.9751
2023-03-23,36.9751
2023-03-24,36.9751
2023-03-25,36.9751
2023-03-26,36.9751
2023-03-27,36.9751
2023-03-28,36.9751
2023-03-29,36.9751
2023-03-30,36.9751
2023-03-31,36.9751
2023-04-01,36.478
2023-04-02,36.478
2023-04-03,36.478
2023-04-04,36.478
2023-04-05,36.478
2023-04-06,36.478
2023-04-07,36.478
2023-04-08,36.478
2023-04-09,36.478
2023-04-10,36.478
2023-04-11,36.478
2023-04-12,36.478
2023-04-13,36.478
2023-04-14,36.478
2023-04-15,36.478
2023-04-16,36.478
2023-04-17,36.478
2023-04-18,36.478
2023-04-19,36.478
2023-04-20,36.478
2023-04-21,36.478
2023-04-22,36.478
2023-04-23,36.478
2023-04-24,36.478
2023-04-25,36.478
2023-04-26,36.478
2023-04-27,36.478
2023-04-28,36.478
2023-04-29,36.478
2023-04-30,36.478
2023-05-01,26.5776
2023-05-02,26.5776
2023-05-03,26.5776
2023-05-04,26.5776
2023-05-05,26.5776
2023-05-06,26.5776
2023-05-07,26.5776
2023-05-08,26.5776
2023-05-09,26.5776
2023-05-10,26.5776
2023-05-11,26.5776
2023-05-12,26.5776
2023-05-13,26.5776
2023-05-14,26.5776
2023-05-15,26.5776
2023-05-16,26.5776
2023-05-17,26.5776
2023-05-18,26.5776
2023-05-19,26.5776
2023-05-20,26.5776
2023-05-21,26.5776
2023-05-22,26.5776
2023-05-23,26.5776
2023-05-24,26.5776
2023-05-25,26.5776
2023-05-26,26.5776
2023-05-27,26.5776
2023-05-28,26.5776
2023-05-29,26.5776
2023-05-30,26.5776
2023-05-31,26.5776
2023-06-01,27.4405
2023-06-02,27.4405
2023-06-03,27.4405
2023-06-04,27.4405
2023-06-05,27.4405
2023-06-06,27.4405
2023-06-07,27.4405
2023-06-08,27.4405
2023-06-09,27.4405
2023-06-10,27.4405
2023-06-11,27.4405
2023-06-12,27.4405
2023-06-13,27.4405
2023-06-14,27.4405
2023-06-15,27.4405
2023-06-16,27.4405
2023-06-17,27.4405
2023-06-18,27.4405
2023-06-19,27.4405
2023-06-20,27.4405
2023-06-21,27.4405
2023-06-22,27.4405
2023-06-23,27.4405
2023-06-24,27.4405
2023-06-25,27.4405
2023-06-26,27.4405
2023-06-27,27.4405
2023-06-28,27.4405
2023-06-29,27.4405
2023-06-30,27.4405
2023-07-01,25.6224
2023-07-02,25.6224
2023-07-03,25.6224
2023-07-04,25.6224
2023-07-05,25.6224
2023-07-06,25.6224
2023-07-07,25.6224
2023-07-08,25.6224
2023-07-09,25.6224
2023-07-10,25.6224
2023-07-11,25.6224
2023-07-12,25.6224
2023-07-13,25.6224
2023-07-14,25.6224
2023-07-15,25.6224
2023-07-16,25.6224
2023-07-17,25.6224
2023-07-18,25.6224
2023-07-19,25.6224
2023-07-20,25.6224
2023-07-21,25.6224
2023-07-22,25.6224
2023-07-23,25.6224
2023-07-24,25.6224
2023-07-25,25.6224
2023-07-26,25.6224
2023-07-27,25.6224
2023-07-28,25.6224
2023-07-29,25.6224
2023-07-30,25.6224
2023-07-31,25.6224
2023-08-01,28.5699
2023-08-02,28.5699
2023-08-03,28.5699
2023-08-04,28.5699
2023-08-05,28.5699
2023-08-06,28.5699
2023-08-07,28.5699
2023-08-08,28.5699
2023-08-09,28.5699
2023-08-10,28.5699
2023-08-11,28.5699
2023-08-12,28.5699
2023-08-13,28.5699
2023-08-14,28.5699
2023-08-15,28.5699
2023-08-16,28.5699
2023-08-17,28.5699
2023-08-18,28.5699
2023-08-19,28.5699
2023-08-20,28.5699
2023-08-21,28.5699
2023-08-22,28.5699
2023-08-23,28.5699
2023-08-24,28.5699
2023-08-25,28.5699
2023-08-26,28.5699
2023-08-27,28.5699
2023-08-28,28.5699
2023-08-29,28.5699
2023-08-30,28.5699
2023-08-31,28.5699
2023-09-01,30.464
2023-09-02,30.464
2023-09-03,30.464
2023-09-04,30.464
2023-09-05,30.464
2023-09-06,30.464
2023-09-07,30.464
2023-09-08,30.464
2023-09-09,30.464
2023-09-10,30.464
2023-09-11,30.464
2023-09-12,30.464
2023-09-13,30.464
2023-09-14,30.464
2023-09-15,30.464
2023-09-16,30.464
2023-09-17,30.464
2023-09-18,30.464
2023-09-19,30.464
2023-09-20,30.464
2023-09-21,30.464
2023-09-22,30.464
2023-09-23,30.464
2023-09-24,30.464
2023-09-25,30.464
2023-09-26,30.464
2023-09-27,30.464
2023-09-28,30.464
2023-09-29,30.464
2023-09-30,30.464
2023-10-01,35.6912
2023-10-02,35.6912
2023-10-03,35.6912
2023-10-04,35.6912
2023-10-05,35.6912
2023-10-06,35.6912
2023-10-07,35.6912
2023-10-08,35.6912
2023-10-09,35.6912
2023-10-10,35.6912
2023-10-11,35.6912
2023-10-12,35.6912
2023-10-13,35.6912
2023-10-14,35.6912
2023-10-15,35.6912
2023-10-16,35.6912
2023-10-17,35.6912
2023-10-18,35.6912
2023-10-19,35.6912
2023-10-20,35.6912
2023-10-21,35.6912
2023-10-22,35.6912
2023-10-23,35.6912
2023-10-24,35.6912
2023-10-25,35.6912
2023-10-26,35.6912
2023-10-27,35.6912
2023-10-28,35.6912
2023-10-29,35.6912
2023-10-30,35.6912
2023-10-31,35.6912
2023-11-01,36.5589
2023-11-02,36.5589
2023-11-03,36.5589
2023-11-04,36.5589
2023-11-05,36.5589
2023-11-06,36.5589
2023-11-07,36.5589
2023-11-08,36.5589
2023-11-09,36.5589
2023-11-10,36.5589
2023-11-11,36.5589
2023-11-12,36.5589
2023-11-13,36.5589
2023-11-14,36.5589
2023-11-15,36.5589
2023-11-16,36.5589
2023-11-17,36.5589
2023-11-18,36.5589
2023-11-19,36.5589
2023-11-20,36.5589
2023-11-21,36.5589
2023-11-22,36.5589
2023-11-23,36.5589
2023-11-24,36.5589
2023-11-25,36.5589
2023-11-26,36.5589
2023-11-27,36.5589
2023-11-28,36.5589
2023-11-29,36.5589
2023-11-30,36.5589
2023-12-01,30.113
2023-12-02,30.113
2023-12-03,30.113
2023-12-04,30.113
2023-12-05,30.113
2023-12-06,30.113
2023-12-07,30.113
2023-12-08,30.113
2023-12-09,30.113
2023-12-10,30.113
2023-12-11,30.113
2023-12-12,30.113
2023-12-13,30.113
2023-12-14,30.113
2023-12-15,30.113
2023-12-16,30.113
2023-12-17,30.113
2023-12-18,30.113
2023-12-19,30.113
2023-12-20,30.113
2023-12-21,30.113
2023-12-22,30.113
2023-12-23,30.113
2023-12-24,30.113
2023-12-25,30.113
2023-12-26,30.113
2023-12-27,30.113
2023-12-28,30.113
2023-12-29,30.113
2023-12-30,30.113
2023-12-31,30.113
2024-01-01,25.4077
2024-01-02,25.4077
2024-01-03,25.4077
2024-01-04,25.4077
2024-01-05,25.4077
2024-01-06,25.4077
2024-01-07,25.4077
2024-01-08,25.4077
2024-01-09,25.4077
2024-01-10,25.4077
2024-01-11,25.4077
2024-01-12,25.4077
2024-01-13,25.4077
2024-01-14,25.4077
2024-01-15,25.4077
2024-01-16,25.4077
2024-01-17,25.4077
2024-01-18,25.4077
2024-01-19,25.4077
2024-01-20,25.4077
2024-01-21,25.4077
2024-01-22,25.4077
2024-01-23,25.4077
2024-01-24,25.4077
2024-01-25,25.4077
2024-01-26,25.4077
2024-01-27,25.4077
2024-01-28,25.4077
2024-01-29,25.4077
2024-01-30,25.4077
2024-01-31,25.4077
2024-02-01,21.5877
2024-02-02,21.5877
2024-02-03,21.5877
2024-02-04,21.5877
2024-02-05,21.5877
2024-02-06,21.5877
2024-02-07,21.5877
2024-02-08,21.5877
2024-02-09,21.5877
2024-02-10,21.5877
2024-02-11,21.5877
2024-02-12,21.5877
2024-02-13,21.5877
2024-02-14,21.5877
2024-02-15,21.5877
2024-02-16,21.5877
2024-02-17,21.5877
2024-02-18,21.5877
2024-02-19,21.5877
2024-02-20,21.5877
2024-02-21,21.5877
2024-02-22,21.5877
2024-02-23,21.5877
2024-02-24,21.5877
2024-02-25,21.5877
2024-02-26,21.5877
2024-02-27,21.5877
2024-02-28,21.5877
2024-02-29,21.5877
2024-03-01,22.6883
2024-03-02,22.6883
2024-03-03,22.6883
2024-03-04,22.6883
2024-03-05,22.6883
2024-03-06,22.6883
2024-03-07,22.6883
2024-03-08,22.6883
2024-03-09,22.6883
2024-03-10,22.6883
2024-03-11,22.6883
2024-03-12,22.6883
2024-03-13,22.6883
2024-03-14,22.6883
2024-03-15,22.6883
2024-03-16,22.6883
2024-03-17,22.6883
2024-03-18,22.6883
2024-03-19,22.6883
2024-03-20,22.6883
2024-03-21,22.6883
2024-03-22,22.6883
2024-03-23,22.6883
2024-03-24,22.6883
2024-03-25,22.6883
2024-03-26,22.6883
2024-03-27,22.6883
2024-03-28,22.6883
2024-03-29,22.6883
2024-03-30,22.6883
2024-03-31,22.6883
2024-04-01,24.3371
2024-04-02,24.3371
2024-04-03,24.3371
2024-04-04,24.3371
2024-04-05,24.3371
2024-04-06,24.3371
2024-04-07,24.3371
2024-04-08,24.3371
2024-04-09,24.3371
2024-04-10,24.3371
2024-04-11,24.3371
2024-04-12,24.3371
2024-04-13,24.3371
2024-04-14,24.3371
2024-04-15,24.3371
2024-04-16,24.3371
2024-04-17,24.3371
2024-04-18,24.3371
2024-04-19,24.3371
2024-04-20,24.3371
2024-04-21,24.3371
2024-04-22,24.3371
2024-04-23,24.3371
2024-04-24,24.3371
2024-04-25,24.3371
2024-04-26,24.3371
2024-04-27,24.3371
2024-04-28,24.3371
2024-04-29,24.3371
2024-04-30,24.3371
2024-05-01,26.9497
2024-05-02,26.9497
2024-05-03,26.9497
2024-05-04,26.9497
2024-05-05,26.9497
2024-05-06,26.9497
2024-05-07,26.9497
2024-05-08,26.9497
2024-05-09,26.9497
2024-05-10,26.9497
2024-05-11,26.9497
2024-05-12,26.9497
2024-05-13,26.9497
2024-05-14,26.9497
2024-05-15,26.9497
2024-05-16,26.9497
2024-05-17,26.9497
2024-05-18,26.9497
2024-05-19,26.9497
2024-05-20,26.9497
2024-05-21,26.9497
2024-05-22,26.9497
2024-05-23,26.9497
2024-05-24,26.9497
2024-05-25,26.9497
2024-05-26,26.9497
2024-05-27,26.9497
2024-05-28,26.9497
2024-05-29,26.9497
2024-05-30,26.9497
2024-05-31,26.9497
2024-06-01,28.8077
2024-06-02,28.8077
2024-06-03,28.8077
2024-06-04,28.8077
2024-06-05,28.8077
2024-06-06,28.8077
2024-06-07,28.8077
2024-06-08,28.8077
2024-06-09,28.8077
2024-06-10,28.8077
2024-06-11,28.8077
2024-06-12,28.8077
2024-06-13,28.8077
2024-06-14,28.8077
2024-06-15,28.8077
2024-06-16,28.8077
2024-06-17,28.8077
2024-06-18,28.8077
2024-06-19,28.8077
2024-06-20,28.8077
2024-06-21,28.8077
2024-06-22,28.8077
2024-06-23,28.8077
2024-06-24,28.8077
2024-06-25,28.8077
2024-06-26,28.8077
2024-06-27,28.8077
2024-06-28,28.8077
2024-06-29,28.8077
2024-06-30,28.8077
2024-07-01,27.2967
2024-07-02,27.2967
2024-07-03,27.2967
2024-07-04,27.2967
2024-07-05,27.2967
2024-07-06,27.2967
2024-07-07,27.2967
2024-07-08,27.2967
2024-07-09,27.2967
2024-07-10,27.2967
2024-07-11,27.2967
2024-07-12,27.2967
2024-07-13,27.2967
2024-07-14,27.2967
2024-07-15,27.2967
2024-07-16,27.2967
2024-07-17,27.2967
2024-07-18,27.2967
2024-07-19,27.2967
2024-07-20,27.2967
2024-07-21,27.2967
2024-07-22,27.2967
2024-07-23,27.2967
2024-07-24,27.2967
2024-07-25,27.2967
2024-07-26,27.2967
2024-07-27,27.2967
2024-07-28,27.2967
2024-07-29,27.2967
2024-07-30,27.2967
2024-07-31,27.2967
2024-08-01,32.5057
2024-08-02,32.5057
2024-08-03,32.5057
2024-08-04,32.5057
2024-08-05,32.5057
2024-08-06,32.5057
2024-08-07,32.5057
2024-08-08,32.5057
2024-08-09,32.5057
2024-08-10,32.5057
2024-08-11,32.5057
2024-08-12,32.5057
2024-08-13,32.5057
2024-08-14,32.5057
2024-08-15,32.5057
2024-08-16,32.5057
2024-08-17,32.5057
2024-08-18,32.5057
2024-08-19,32.5057
2024-08-20,32.5057
2024-08-21,32.5057
2024-08-22,32.5057
2024-08-23,32.5057
2024-08-24,32.5057
2024-08-25,32.5057
2024-08-26,32.5057
2024-08-27,32.5057
2024-08-28,32.5057
2024-08-29,32.5057
2024-08-30,32.5057
2024-08-31,32.5057
2024-09-01,31.3247
2024-09-02,31.3247
2024-09-03,31.3247
2024-09-04,31.3247
2024-09-05,31.3247
2024-09-06,31.3247
2024-09-07,31.3247
2024-09-08,31.3247
2024-09-09,31.3247
2024-09-10,31.3247
2024-09-11,31.3247
2024-09-12,31.3247
2024-09-13,31.3247
2024-09-14,31.3247
2024-09-15,31.3247
2024-09-16,31.3247
2024-09-17,31.3247
2024-09-18,31.3247
2024-09-19,31.3247
2024-09-20,31.3247
2024-09-21,31.3247
2024-09-22,31.3247
2024-09-23,31.3247
2024-09-24,31.3247
2024-09-25,31.3247
2024-09-26,31.3247
2024-09-27,31.3247
2024-09-28,31.3247
2024-09-29,31.3247
2024-09-30,31.3247
2024-10-01,34.0016
2024-10-02,34.0016
2024-10-03,34.0016
2024-10-04,34.0016
2024-10-05,34.0016
2024-10-06,34.0016
2024-10-07,34.0016
2024-10-08,34.0016
2024-10-09,34.0016
2024-10-10,34.0016
2024-10-11,34.0016
2024-10-12,34.0016
2024-10-13,34.0016
2024-10-14,34.0016
2024-10-15,34.0016
2024-10-16,34.0016
2024-10-17,34.0016
2024-10-18,34.0016
2024-10-19,34.0016
2024-10-20,34.0016
2024-10-21,34.0016
2024-10-22,34.0016
2024-10-23,34.0016
2024-10-24,34.0016
2024-10-25,34.0016
2024-10-26,34.0016
2024-10-27,34.0016
2024-10-28,34.0016
2024-10-29,34.0016
2024-10-30,34.0016
2024-10-31,34.0016
2024-11-01,36.8166
2024-11-02,36.8166
2024-11-03,36.8166
2024-11-04,36.8166
2024-11-05,36.8166
2024-11-06,36.8166
2024-11-07,36.8166
2024-11-08,36.8166
2024-11-09,36.8166
2024-11-10,36.8166
2024-11-11,36.8166
2024-11-12,36.8166
2024-11-13,36.8166
2024-11-14,36.8166
2024-11-15,36.8166
2024-11-16,36.8166
2024-11-17,36.8166
2024-11-18,36.8166
2024-11-19,36.8166
2024-11-20,36.8166
2024-11-21,36.8166
2024-11-22,36.8166
2024-11-23,36.8166
2024-11-24,36.8166
2024-11-25,36.8166
2024-11-26,36.8166
2024-11-27,36.8166
2024-11-28,36.8166
2024-11-29,36.8166
2024-11-30,36.8166
2024-12-01,36.6727
2024-12-02,36.6727
2024-12-03,36.6727
2024-12-04,36.6727
2024-12-05,36.6727
2024-12-06,36.6727
2024-12-07,36.6727
2024-12-08,36.6727
2024-12-09,36.6727
2024-12-10,36.6727
2024-12-11,36.6727
2024-12-12,36.6727
2024-12-13,36.6727
2024-12-14,36.6727
2024-12-15,36.6727
2024-12-16,36.6727
2024-12-17,36.6727
2024-12-18,36.6727
2024-12-19,36.6727
2024-12-20,36.6727
2024-12-21,36.6727
2024-12-22,36.6727
2024-12-23,36.6727
2024-12-24,36.6727
2024-12-25,36.6727
2024-12-26,36.6727
2024-12-27,36.6727
2024-12-28,36.6727
2024-12-29,36.6727
2024-12-30,36.6727
2024-12-31,36.6727
2025-01-01,39.344
2025-01-02,39.344
2025-01-03,39.344
2025-01-04,39.344
2025-01-05,39.344
2025-01-06,39.344
2025-01-07,39.344
2025-01-08,39.344
2025-01-09,39.344
2025-01-10,39.344
2025-01-11,39.344
2025-01-12,39.344
2025-01-13,39.344
2025-01-14,39.344
2025-01-15,39.344
2025-01-16,39.344
2025-01-17,39.344
2025-01-18,39.344
2025-01-19,39.344
2025-01-20,39.344
2025-01-21,39.344
2025-01-22,39.344
2025-01-23,39.344
2025-01-24,39.344
2025-01-25,39.344
2025-01-26,39.344
2025-01-27,39.344
2025-01-28,39.344
2025-01-29,39.344
2025-01-30,39.344
2025-01-31,39.344
2025-02-01,40.9895
2025-02-02,40.9895
2025-02-03,40.9895
2025-02-04,40.9895
2025-02-05,40.9895
2025-02-06,40.9895
2025-02-07,40.9895
2025-02-08,40.9895
2025-02-09,40.9895
2025-02-10,40.9895
2025-02-11,40.9895
2025-02-12,40.9895
2025-02-13,40.9895
2025-02-14,40.9895
2025-02-15,40.9895
2025-02-16,40.9895
2025-02-17,40.9895
2025-02-18,40.9895
2025-02-19,40.9895
2025-02-20,40.9895
2025-02-21,40.9895
2025-02-22,40.9895
2025-02-23,40.9895
2025-02-24,40.9895
2025-02-25,40.9895
2025-02-26,40.9895
2025-02-27,40.9895
2025-02-28,40.9895
2025-03-01,35.0706
2025-03-02,35.0706
2025-03-03,35.0706
2025-03-04,35.0706
2025-03-05,35.0706
2025-03-06,35.0706
2025-03-07,35.0706
2025-03-08,35.0706
2025-03-09,35.0706
2025-03-10,35.0706
2025-03-11,35.0706
2025-03-12,35.0706
2025-03-13,35.0706
2025-03-14,35.0706
2025-03-15,35.0706
2025-03-16,35.0706
2025-03-17,35.0706
2025-03-18,35.0706
2025-03-19,35.0706
2025-03-20,35.0706
2025-03-21,35.0706
2025-03-22,35.0706
2025-03-23,35.0706
2025-03-24,35.0706
2025-03-25,35.0706
2025-03-26,35.0706
2025-03-27,35.0706
2025-03-28,35.0706
2025-03-29,35.0706
2025-03-30,35.0706
2025-03-31,35.0706
2025-04-01,30.8479
2025-04-02,30.8479
2025-04-03,30.8479
2025-04-04,30.8479
2025-04-05,30.8479
2025-04-06,30.8479
2025-04-07,30.8479
2025-04-08,30.8479
2025-04-09,30.8479
2025-04-10,30.8479
2025-04-11,30.8479
2025-04-12,30.8479
2025-04-13,30.8479
2025-04-14,30.8479
2025-04-15,30.8479
2025-04-16,30.8479
2025-04-17,30.8479
2025-04-18,30.8479
2025-04-19,30.8479
2025-04-20,30.8479
2025-04-21,30.8479
2025-04-22,30.8479
2025-04-23,30.8479
2025-04-24,30.8479
2025-04-25,30.8479
2025-04-26,30.8479
2025-04-27,30.8479
2025-04-28,30.8479
2025-04-29,30.8479
2025-04-30,30.8479
2025-05-01,30.9861
2025-05-02,30.9861
2025-05-03,30.9861
2025-05-04,30.9861
2025-05-05,30.9861
2025-05-06,30.9861
2025-05-07,30.9861
2025-05-08,30.9861
2025-05-09,30.9861
2025-05-10,30.9861
2025-05-11,30.9861
2025-05-12,30.9861
2025-05-13,30.9861
2025-05-14,30.9861
2025-05-15,30.9861
2025-05-16,30.9861
2025-05-17,30.9861
2025-05-18,30.9861
2025-05-19,30.9861
2025-05-20,30.9861
2025-05-21,30.9861
2025-05-22,30.9861
2025-05-23,30.9861
2025-05-24,30.9861
2025-05-25,30.9861
2025-05-26,30.9861
2025-05-27,30.9861
2025-05-28,30.9861
2025-05-29,30.9861
2025-05-30,30.9861
2025-05-31,30.9861
2025-06-01,32.7902
2025-06-02,32.7902
2025-06-03,32.7902
2025-06-04,32.7902
2025-06-05,32.7902
2025-06-06,32.7902
2025-06-07,32.7902
